id,routeId,shape,topic,title,instruction,input,support,model,grammar,partner,criterion,retry
dq-2-diamond-01,route-2,diamond,dagelijks,Reageer,De afspraak is om tien uur. Kun jij dan komen?,,"Nee, ik … Kan het om …?","Nee, ik werk dan. Kan het om twee uur?",tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-02,route-2,diamond,winkelen,Reageer,Je bestelling is er nog niet. Wil je wachten of je geld terug?,,"Ik wil …, want …","Ik wil mijn geld terug, want ik heb haast.",tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-03,route-2,diamond,winkelen,Reageer,De broek past niet. Is hij te groot of te klein?,,Hij is te … Ik wil …,Hij is te klein. Ik wil een maat groter.,tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-04,route-2,diamond,in-de-les,Reageer,De bus rijdt niet. Hoe kom jij nu naar de les?,,Ik … Dan …,Ik neem de fiets. Dan ben ik op tijd.,tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-05,route-2,diamond,kennismaken,Reageer,Het raam staat open. Heb je het koud?,,"Ja, ik … Mag …?","Ja, ik heb het koud. Mag het raam dicht?",tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-06,route-2,diamond,dagelijks,Reageer,De soep is op. Wat wil je in plaats daarvan?,,Ik wil graag …,Ik wil graag een broodje kaas.,tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-07,route-2,diamond,spullen,Reageer,Je boek is nog niet uit. Wil je het langer lenen?,,"Ja, ik wil … / Nee, ik …","Ja, ik wil het graag nog een week lenen.",tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-08,route-2,diamond,spullen,Reageer,Je telefoon is leeg. Wil je mijn oplader lenen?,,"Ja, graag. Ik …","Ja, graag. Ik geef hem straks terug.",tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-09,route-2,diamond,in-de-les,Reageer,De les begint later. Wat ga jij in de tussentijd doen?,,Ik ga …,Ik ga even koffie drinken.,tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-10,route-2,diamond,dagelijks,Reageer,Je kunt niet op dinsdag. Welke dag past jou wel?,,… past mij goed. Kan …?,Donderdag past mij goed. Kan dat ook?,tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-11,route-2,diamond,spullen,Reageer,Je tas is zwaar. Zal ik hem even dragen?,,"Ja, graag. … / Nee, …","Ja, graag. Dat helpt mij.",tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-12,route-2,diamond,in-de-les,Reageer,Je kunt niet alles lezen. Wil je een grotere tekst?,,"Ja, graag. Deze …","Ja, graag. Deze letters zijn te klein.",tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-13,route-2,diamond,dagelijks,Reageer,Je hebt haast. Wil je jouw eten meenemen?,,"Ja, graag. Ik …","Ja, graag. Ik eet het thuis op.",tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-14,route-2,diamond,dagelijks,Reageer,Je hebt een vraag over het huiswerk. Waar wil je hulp bij?,,Ik wil hulp bij …,Ik wil hulp bij opdracht drie. Ik begrijp die niet.,tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-2-diamond-15,route-2,diamond,onderweg,Reageer,Je fiets is kapot. Wil je mijn fiets lenen?,,"Ja, graag. Ik …","Ja, graag. Ik breng hem vanavond terug.",tegenwoordige en voltooide tijd; korte toelichting,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,De reactie geeft de gevraagde informatie en de gevraagde korte toelichting; een passend nee-antwoord is toegestaan. De reactie past bij de gegeven situatie en verzint geen tegenstrijdige feiten.,Optioneel: geef een ander passend antwoord met één korte toelichting.
dq-3-circle-01,route-3,circle,kennismaken,Vertel kort,Wat gaat bij het leren van Nederlands nu beter dan eerst?,,Eerst … Nu …,"Ik begrijp gesprekken beter dan eerst, omdat ik elke dag luister.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-02,route-3,circle,dagelijks,Vertel kort,Wat zou jij graag aan jouw buurt veranderen?,,"Ik zou … willen, zodat …","Ik zou meer bomen willen, zodat er in de zomer meer schaduw is.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-03,route-3,circle,dagelijks,Vertel kort,Hoe bereid jij je voor op een drukke week?,,Eerst … Daarna …,Ik maak een planning en kook alvast voor twee dagen.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-04,route-3,circle,in-de-les,Vertel kort,Wat heb jij geleerd van een fout die je maakte?,,Ik had … Nu …,Ik was een afspraak vergeten. Nu zet ik afspraken meteen in mijn agenda.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-05,route-3,circle,dagelijks,Vertel kort,Welke gewoonte helpt jou om iets te leren?,,"… helpt mij, omdat …","Elke dag kort oefenen helpt mij, omdat ik de woorden dan beter onthoud.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-06,route-3,circle,dagelijks,Vertel kort,Hoe is jouw dagelijks leven de laatste jaren veranderd?,,Vroeger … Nu …,Vroeger werkte ik 's avonds. Nu werk ik overdag en heb ik meer tijd voor mijn gezin.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-07,route-3,circle,dagelijks,Vertel kort,Wat vind jij belangrijk bij het kiezen van een opleiding?,,Ik vind het belangrijk dat …,Ik vind het belangrijk dat de lestijden bij mijn werk passen.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-08,route-3,circle,kennismaken,Vertel kort,Hoe houd jij contact met mensen die ver weg wonen?,,"Ik …, zodat …","Ik stuur berichten en bel in het weekend, zodat we rustig kunnen praten.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-09,route-3,circle,dagelijks,Vertel kort,Wat doe jij om een drukke dag rustig af te sluiten?,,Ik … Daardoor …,Ik leg mijn telefoon weg en lees een boek. Daardoor kom ik tot rust.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-10,route-3,circle,dagelijks,Vertel kort,Wat was een praktische tip waar jij veel aan had?,,De tip was … Sindsdien …,Iemand adviseerde mij om een boodschappenlijst te maken. Sindsdien vergeet ik minder.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-11,route-3,circle,dagelijks,Vertel kort,Hoe pak jij een taak aan die je nog nooit hebt gedaan?,,Eerst … Daarna …,Ik zoek eerst een voorbeeld en probeer het daarna zelf.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-12,route-3,circle,dagelijks,Vertel kort,Wat vind jij prettig aan samenwerken?,,Ik vind het prettig dat …,Ik vind het prettig dat we elkaar kunnen helpen als iets niet lukt.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-13,route-3,circle,dagelijks,Vertel kort,Welke plek raad jij een bezoeker aan? Waarom?,,"Ik raad … aan, omdat …","Ik raad het park aan, omdat je daar rustig kunt wandelen.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-14,route-3,circle,dagelijks,Vertel kort,Wat zou jij doen met een extra vrije dag per week?,,Ik zou …,Ik zou een cursus volgen die ik nu niet met mijn werk kan combineren.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-circle-15,route-3,circle,kennismaken,Vertel kort,Wanneer ben jij tevreden over een gesprek in het Nederlands?,,Ik ben tevreden als …,"Ik ben tevreden als ik kan uitleggen wat ik bedoel, ook als ik fouten maak.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-01,route-3,square,dagelijks,Geef antwoord,Heb jij weleens een planning veranderd? Waarom was dat nodig?,,"Ja, … Daarom … / Nee, …","Ja, een collega was ziek. Daarom heb ik mijn afspraak verzet.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-02,route-3,square,winkelen,Geef antwoord,Vind jij dat winkels op zondag open moeten zijn? Waarom?,,"Ik vind …, omdat …","Ja, want sommige mensen kunnen alleen op zondag boodschappen doen.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-03,route-3,square,dagelijks,Geef antwoord,Zou jij dichter bij je werk willen wonen? Waarom wel of niet?,,"Ja, dan zou ik … / Nee, want …","Ja, dan zou ik minder tijd kwijt zijn aan reizen.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-04,route-3,square,kennismaken,Geef antwoord,Lukt het jou om elke dag Nederlands te oefenen? Hoe doe je dat?,,Meestal … Ik …,Meestal wel. Ik luister onderweg naar een kort gesprek.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-05,route-3,square,dagelijks,Geef antwoord,Heb jij weleens een misverstand opgelost? Hoe deed je dat?,,Eerst … Daarna …,"Ja, ik heb rustig uitgelegd wat ik bedoelde. Daarna begrepen we elkaar.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-06,route-3,square,dagelijks,Geef antwoord,Vind jij het makkelijk om hulp te vragen? Waarom wel of niet?,,"Ik vind het …, omdat …","Niet altijd, omdat ik het eerst zelf wil proberen.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-07,route-3,square,in-de-les,Geef antwoord,Zou jij een cursus in de avond volgen? Waarom wel of niet?,,"Ja, omdat … / Nee, omdat …","Ja, omdat ik overdag werk en 's avonds tijd heb.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-08,route-3,square,winkelen,Geef antwoord,Heb jij weleens een aankoop teruggebracht? Hoe ging dat?,,"Ja, … Daarna … / Nee, …","Ja, de jas was te klein. Met de bon kon ik hem omruilen.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-09,route-3,square,dagelijks,Geef antwoord,Vind jij online contact even prettig als persoonlijk contact? Waarom?,,"Ik vind …, omdat …","Nee, persoonlijk contact vind ik prettiger omdat ik iemand beter kan begrijpen.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-10,route-3,square,onderweg,Geef antwoord,Zou jij een week zonder auto kunnen? Hoe zou je reizen?,,Ik zou …,"Ja, ik zou fietsen en voor langere afstanden de trein nemen.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-11,route-3,square,dagelijks,Geef antwoord,Heb jij weleens nee gezegd tegen een verzoek? Hoe deed je dat?,,Ik zei dat …,"Ja, ik zei dat ik geen tijd had en bood aan om later te helpen.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-12,route-3,square,dagelijks,Geef antwoord,Vind jij dat iedereen dezelfde werktijden moet hebben? Waarom?,,"Ik vind …, omdat …","Nee, verschillende werktijden kunnen helpen om werk en gezin te combineren.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-13,route-3,square,dagelijks,Geef antwoord,Heb jij weleens iets uitgelegd aan een nieuwe collega? Hoe pakte je dat aan?,,Eerst … Daarna …,"Ja, ik deed het eerst voor en liet de collega het daarna proberen.","samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-14,route-3,square,dagelijks,Geef antwoord,Zou jij in een andere stad willen wonen? Wat zou je afwegen?,,Ik zou kijken naar …,Misschien. Ik zou kijken naar de huur en de reistijd naar mijn werk.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-square-15,route-3,square,dagelijks,Geef antwoord,Kun jij makkelijk kiezen als er veel mogelijkheden zijn? Wat helpt jou?,,Het helpt mij om …,Niet altijd. Het helpt mij om eerst te bepalen wat ik het belangrijkst vind.,"samenhangende zinnen; redenen, voorwaarden en voorstellen",Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-01,route-3,triangle,dagelijks,Kies,Kies jij liever meer vrije tijd of een hoger salaris? Leg je keuze uit.,,"Ik kies …, omdat …","Ik kies liever meer vrije tijd, omdat ik meer bij mijn gezin wil zijn.",een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-02,route-3,triangle,dagelijks,Kies,Huur jij liever iets duurs dichtbij of iets goedkopers verder weg? Waarom?,,Ik kies … Het voordeel is …,Ik kies liever iets dichtbij. De hogere huur weegt voor mij op tegen de kortere reistijd.,een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-03,route-3,triangle,in-de-les,Kies,Leer jij liever online of op locatie? Noem een voordeel en een nadeel.,,Ik kies … Een voordeel is … Een nadeel is …,"Ik leer liever op locatie. Ik kan makkelijk vragen stellen, maar ik moet wel reizen.",een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-04,route-3,triangle,winkelen,Kies,Kies je goedkoop of iets duurders dat langer meegaat? Waarom?,,Ik kies … als … Dan …,Ik kies iets dat langer meegaat als ik het kan betalen. Dan hoef ik minder vaak iets nieuws te kopen.,een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-05,route-3,triangle,dagelijks,Kies,Werk jij liever thuis of op kantoor? Leg je keuze uit.,,"Ik werk liever …, omdat …","Ik werk liever thuis, omdat ik me daar goed kan concentreren. Soms mis ik mijn collega's.",een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
dq-3-triangle-06,route-3,triangle,winkelen,Kies,Reis jij liever snel of goedkoop? Wanneer kies je anders?,,Meestal … Als …,"Meestal kies ik goedkoop. Als ik een belangrijke afspraak heb, kies ik de snelste reis.",een keuze toelichten en afwegen,Docent of cursist leest de vraag voor en luistert. Geen verplichte tweede spreekrol. Wissel pas na het antwoord van spreker.,"De reactie is samenhangend en beantwoordt ook de gevraagde reden, afweging, uitwerking of praktische oplossing. De keuze is duidelijk; beide opties kunnen passend zijn.",Optioneel: verander één omstandigheid. Leg uit of je antwoord daardoor verandert.
