id,routeId,shape,topic,title,instruction,input,support,model,grammar,partner,criterion,retry
mx-0-winkelen-08-square,route-0,square,winkelen,Naar een product vragen,Vraag waar de eieren liggen.,Je bent in een onbekende winkel.,Waar liggen de …?,Waar liggen de eieren?,"Naar een product vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar een product vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-winkelen-08-triangle,route-0,triangle,winkelen,Een aantal kiezen,Kies een doos: zes of tien eieren.,Beide dozen zijn er.,Ik neem … eieren.,Ik neem tien eieren.,"Een aantal kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een aantal kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-winkelen-08-diamond,route-0,diamond,winkelen,Een beschadiging melden,Meld dat een ei kapot is.,Je ziet een kapot ei in de doos.,Dit … is kapot.,Dit ei is kapot.,"Een beschadiging melden met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan een beschadiging melden. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-winkelen-09-circle,route-0,circle,winkelen,Een bedrag noemen,Vertel wat je voor de koffie betaalt.,De koffie kost vijf euro.,Ik betaal … euro.,Ik betaal vijf euro.,"Een bedrag noemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een bedrag noemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-winkelen-09-square,route-0,square,winkelen,Naar een koffiesoort vragen,Vraag of er koffie zonder cafeïne is.,Je bent in de winkel.,Heeft u koffie zonder …?,Heeft u koffie zonder cafeïne?,"Naar een koffiesoort vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar een koffiesoort vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-winkelen-09-triangle,route-0,triangle,winkelen,Een koffieverpakking kiezen,Kies koffie: een klein of groot pak.,Beide zijn op voorraad.,Ik kies het … pak koffie.,Ik kies het kleine pak koffie.,"Een koffieverpakking kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een koffieverpakking kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-winkelen-09-diamond,route-0,diamond,winkelen,Een betaalwijze aangeven,Zeg dat je met je pinpas wilt betalen.,Je staat bij de kassa met de koffie.,Ik wil …,Ik wil pinnen.,"Een betaalwijze aangeven met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan een betaalwijze aangeven. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-winkelen-10-circle,route-0,circle,winkelen,Een theesoort noemen,Vertel welke thee je koopt.,Je kiest zelf een smaak.,Ik koop …,Ik koop muntthee.,"Een theesoort noemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een theesoort noemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-winkelen-10-square,route-0,square,winkelen,Naar de inhoud van een doos vragen,Vraag hoeveel zakjes in de doos thee zitten.,De medewerker kijkt op de doos.,Hoeveel … zitten in deze doos?,Hoeveel zakjes zitten in deze doos?,"Naar de inhoud van een doos vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar de inhoud van een doos vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-winkelen-10-triangle,route-0,triangle,winkelen,Een theesmaak kiezen,Kies thee: munt of citroen.,Beide smaken zijn er.,Ik neem …,Ik neem citroenthee.,"Een theesmaak kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een theesmaak kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-winkelen-10-diamond,route-0,diamond,winkelen,Om een bon vragen,Vraag bij de kassa om de bon.,Je hebt de thee betaald.,Mag ik de …?,Mag ik de bon?,"Om een bon vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan om een bon vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-onderweg-01-circle,route-0,circle,onderweg,Een bestemming noemen,Vertel dat je naar de winkel gaat.,Je gaat boodschappen doen.,Ik ga naar …,Ik ga naar de winkel.,"Een bestemming noemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een bestemming noemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-onderweg-01-square,route-0,square,onderweg,Naar een bestemming vragen,Vraag waar de winkel is.,Je kent de straat niet.,Waar is de …?,Waar is de winkel?,"Naar een bestemming vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar een bestemming vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-onderweg-01-triangle,route-0,triangle,onderweg,Vervoer naar een winkel kiezen,Kies vervoer naar de winkel: lopen of de bus.,De winkel is dichtbij. De bus rijdt ook.,Ik loop naar …,Ik loop naar de winkel.,"Vervoer naar een winkel kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan vervoer naar een winkel kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-onderweg-01-diamond,route-0,diamond,onderweg,Iemand meenemen naar de winkel,Vraag iemand mee naar de winkel.,Je gaat nu weg.,Ga je mee naar …?,Ga je mee naar de winkel?,"Iemand meenemen naar de winkel met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan iemand meenemen naar de winkel. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-onderweg-02-circle,route-0,circle,onderweg,Vervoer naar school noemen,Vertel hoe je naar school gaat.,Je mag vervoer verzinnen.,Ik ga met … naar school.,Ik ga met de bus naar school.,"Vervoer naar school noemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan vervoer naar school noemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-onderweg-02-square,route-0,square,onderweg,Een bestemming controleren,Vraag of deze bus naar school gaat.,Je spreekt de chauffeur.,Gaat deze bus naar …?,Gaat deze bus naar school?,"Een bestemming controleren met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan een bestemming controleren. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-onderweg-02-triangle,route-0,triangle,onderweg,Vervoer naar school kiezen,Kies naar school: met de bus of de fiets.,Beide kunnen.,Ik fiets naar …,Ik fiets naar school.,"Vervoer naar school kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan vervoer naar school kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-onderweg-02-diamond,route-0,diamond,onderweg,Vertraging melden,Meld dat je later op school komt.,Je oefent een bericht aan de docent.,Ik kom … op school.,Ik kom later op school.,"Vertraging melden met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan vertraging melden. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-onderweg-03-circle,route-0,circle,onderweg,Je plek doorgeven,Vertel dat je bij de bibliotheek bent.,Je belt een vriend.,Ik ben bij …,Ik ben bij de bibliotheek.,"Je plek doorgeven met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan je plek doorgeven. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-onderweg-03-square,route-0,square,onderweg,Naar opening vragen,Vraag of de bibliotheek open is.,Je spreekt een medewerker.,Is de bibliotheek …?,Is de bibliotheek open?,"Naar opening vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar opening vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-onderweg-03-triangle,route-0,triangle,onderweg,Een ingang kiezen,Kies een ingang: links of rechts.,Beide ingangen van de bibliotheek zijn open.,Ik neem de ingang …,Ik neem de ingang links.,"Een ingang kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een ingang kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-onderweg-03-diamond,route-0,diamond,onderweg,Hulp bij binnenkomen vragen,Vraag om de deur van de bibliotheek te openen.,Je hebt je handen vol boeken.,Wilt u de deur …?,Wilt u de deur opendoen?,"Hulp bij binnenkomen vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan hulp bij binnenkomen vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-onderweg-04-circle,route-0,circle,onderweg,Een wachtplek doorgeven,Vertel waar je op de trein wacht.,Oefensituatie: je wacht op perron twee.,Ik wacht op perron …,Ik wacht op perron twee.,"Een wachtplek doorgeven met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een wachtplek doorgeven. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-onderweg-04-square,route-0,square,onderweg,Naar vertrektijd vragen,Vraag hoe laat de trein vertrekt.,Je staat op het station.,Hoe laat vertrekt …?,Hoe laat vertrekt de trein?,"Naar vertrektijd vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar vertrektijd vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-onderweg-04-triangle,route-0,triangle,onderweg,Een treinplek kiezen,Kies een plek in de trein: raam of gang.,Beide plekken zijn vrij.,Ik zit aan …,Ik zit aan het raam.,"Een treinplek kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een treinplek kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-onderweg-04-diamond,route-0,diamond,onderweg,Ruimte vragen om te passeren,Vraag of je langs iemand mag.,Je wilt uit de trein.,Mag ik …?,Mag ik erlangs?,"Ruimte vragen om te passeren met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan ruimte vragen om te passeren. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-onderweg-05-circle,route-0,circle,onderweg,Een parkactiviteit noemen,Vertel wat je in het park doet.,Bijvoorbeeld: zitten of wandelen.,Ik … in het park.,Ik wandel in het park.,"Een parkactiviteit noemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een parkactiviteit noemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-onderweg-05-square,route-0,square,onderweg,Naar een uitgang vragen,Vraag waar de uitgang van het park is.,Je wilt het park verlaten.,Waar is de …?,Waar is de uitgang?,"Naar een uitgang vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar een uitgang vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-onderweg-05-triangle,route-0,triangle,onderweg,Een rustplek kiezen,Kies een plek in het park: zon of schaduw.,Er zijn twee vrije banken.,Ik zit in de …,Ik zit in de schaduw.,"Een rustplek kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een rustplek kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-onderweg-05-diamond,route-0,diamond,onderweg,Om een zitplek vragen,Vraag of je naast iemand mag zitten.,Er is plaats op de bank in het park.,Mag ik naast u …?,Mag ik naast u zitten?,"Om een zitplek vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan om een zitplek vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-onderweg-06-circle,route-0,circle,onderweg,Een korte route benoemen,Vertel dat je naar de bakker loopt.,Je gaat brood halen.,Ik loop naar de …,Ik loop naar de bakker.,"Een korte route benoemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een korte route benoemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-onderweg-06-square,route-0,square,onderweg,Naar afstand vragen,Vraag of de bakker dichtbij is.,Je kent de buurt niet.,Is de bakker …?,Is de bakker dichtbij?,"Naar afstand vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar afstand vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-onderweg-06-triangle,route-0,triangle,onderweg,Een winkelplek kiezen,Kies een bakker: bij school of bij huis.,Beide bakkers zijn open.,Ik ga naar de bakker bij …,Ik ga naar de bakker bij huis.,"Een winkelplek kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een winkelplek kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-onderweg-06-diamond,route-0,diamond,onderweg,De beurtvolgorde regelen,Vraag wie aan de beurt is bij de bakker.,Er staan twee mensen te wachten.,Wie is er aan …?,Wie is er aan de beurt?,"De beurtvolgorde regelen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan de beurtvolgorde regelen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-onderweg-07-circle,route-0,circle,onderweg,Een winkelbestemming noemen,Vertel waar je boodschappen doet.,Je mag een winkel verzinnen.,Ik ga naar de …,Ik ga naar de supermarkt.,"Een winkelbestemming noemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een winkelbestemming noemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-onderweg-07-square,route-0,square,onderweg,Naar winkelwagens vragen,Vraag waar de winkelwagens staan.,Je staat bij de supermarkt.,Waar staan de …?,Waar staan de winkelwagens?,"Naar winkelwagens vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar winkelwagens vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-onderweg-07-triangle,route-0,triangle,onderweg,Een hulpmiddel kiezen,Kies in de supermarkt: een mandje of een wagen.,Beide staan bij de ingang.,Ik pak een …,Ik pak een mandje.,"Een hulpmiddel kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een hulpmiddel kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-onderweg-07-diamond,route-0,diamond,onderweg,Een winkelwagen vragen,Vraag of je een winkelwagen mag gebruiken.,Er staat een lege wagen bij de medewerker.,Mag ik deze … gebruiken?,Mag ik deze winkelwagen gebruiken?,"Een winkelwagen vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan een winkelwagen vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-onderweg-08-circle,route-0,circle,onderweg,Een sportbestemming noemen,Vertel dat je naar het zwembad gaat.,Je gaat zwemmen.,Ik ga naar het …,Ik ga naar het zwembad.,"Een sportbestemming noemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een sportbestemming noemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-onderweg-08-square,route-0,square,onderweg,Naar een ruimte vragen,Vraag waar de kleedkamer is.,Je bent in het zwembad.,Waar is de …?,Waar is de kleedkamer?,"Naar een ruimte vragen met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan naar een ruimte vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-onderweg-08-triangle,route-0,triangle,onderweg,Een zwemtijd kiezen,Kies een zwemtijd: ochtend of middag.,Beide tijden kunnen.,Ik zwem in de …,Ik zwem in de middag.,"Een zwemtijd kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een zwemtijd kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-onderweg-08-diamond,route-0,diamond,onderweg,Een toegangsbewijs vragen,Vraag om één kaartje voor het zwembad.,Je staat bij de balie.,"Eén kaartje voor …, graag.","Eén kaartje voor het zwembad, graag.","Een toegangsbewijs vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan een toegangsbewijs vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-onderweg-09-circle,route-0,circle,onderweg,Een ontmoetingsplek doorgeven,Vertel bij welk café je wacht.,Oefencafé: De Hoek.,Ik wacht bij café …,Ik wacht bij café De Hoek.,"Een ontmoetingsplek doorgeven met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan een ontmoetingsplek doorgeven. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-onderweg-09-square,route-0,square,onderweg,Opening controleren,Vraag of het café nog open is.,Je belt het café.,Bent u nog …?,Bent u nog open?,"Opening controleren met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan opening controleren. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-onderweg-09-triangle,route-0,triangle,onderweg,Een caféplek kiezen,Kies bij het café: binnen of op het terras.,Er is overal plaats.,Ik zit op …,Ik zit op het terras.,"Een caféplek kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een caféplek kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
mx-0-onderweg-09-diamond,route-0,diamond,onderweg,Een tafel vragen,Vraag een tafel voor twee personen.,Je staat bij de ingang van het café.,"Een tafel voor …, graag.","Een tafel voor twee, graag.","Een tafel vragen met een woord, vaste uitdrukking of korte zin.","Speel de aangesproken persoon. Reageer kort op wat de spreker zegt of vraagt. Je mag helpen, bedanken of beleefd nee zeggen.",De spreker kan een tafel vragen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,"Optioneel: de partner zegt het antwoord nog eens. Reageer met dank je, oké of een begroeting die past."
mx-0-onderweg-10-circle,route-0,circle,onderweg,Vervoer naar huis noemen,Vertel hoe je naar huis gaat.,Noem één manier.,Ik ga … naar huis.,Ik ga lopend naar huis.,"Vervoer naar huis noemen met een woord, vaste uitdrukking of korte zin.",Luister naar de mededeling. Herhaal het genoemde gegeven om te laten merken dat je het begrijpt.,De spreker kan vervoer naar huis noemen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Noem zelf een ander passend gegeven.
mx-0-onderweg-10-square,route-0,square,onderweg,Een busroute controleren,Vraag of bus drie naar het centrum gaat.,Je spreekt de chauffeur van bus drie.,Gaat deze bus naar …?,Gaat deze bus naar het centrum?,"Een busroute controleren met een woord, vaste uitdrukking of korte zin.","Wacht op de vraag. Geef één kort, passend antwoord. Gebruik de oefenfeiten; ontbrekende informatie mag je verzinnen.",De spreker kan een busroute controleren. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: wissel van rol. Stel dezelfde vraag en luister naar het nieuwe antwoord.
mx-0-onderweg-10-triangle,route-0,triangle,onderweg,Een terugreis kiezen,Kies de terugreis: bus of trein.,Beide rijden naar jouw woonplaats.,Ik neem … naar huis.,Ik neem de trein naar huis.,"Een terugreis kiezen met een woord, vaste uitdrukking of korte zin.",Luister naar de keuze. Herhaal alleen wat de spreker kiest. Beide aangeboden opties zijn toegestaan.,De spreker kan een terugreis kiezen. Een begrijpelijk woord of een vaste korte zin is genoeg; het model is niet het enige goede antwoord.,Optioneel: kies de andere mogelijkheid. De partner herhaalt je nieuwe keuze.
